Source,Target,Type
1567230,1724082,Undirected
1567230,1607930,Undirected
1567230,1580494,Undirected
1567230,1692475,Undirected
1567230,1585524,Undirected
1567230,1308642,Undirected
1567230,1545854,Undirected
1567230,1182139,Undirected
1567230,1364878,Undirected
1101365,1292198,Undirected
1101365,1725697,Undirected
1101365,1311023,Undirected
1101365,1333730,Undirected
1101365,2012176,Undirected
1101365,1881466,Undirected
1101365,1546768,Undirected
1101365,1063447,Undirected
1101365,1313029,Undirected
1101365,1741928,Undirected
1101365,1193723,Undirected
1101365,1491829,Undirected
1101365,1840783,Undirected
1101365,1725539,Undirected
1101365,1376840,Undirected
1728011,1797545,Undirected
1728011,1192042,Undirected
1728011,1293093,Undirected
1728011,1022353,Undirected
1728011,2012528,Undirected
1728011,1093702,Undirected
1728011,1739167,Undirected
1728011,2099749,Undirected
1728011,1167405,Undirected
1728011,1118140,Undirected
1728011,1015527,Undirected
1728011,1956036,Undirected
1579661,1153046,Undirected
1579661,1421203,Undirected
1579661,1744600,Undirected
1579661,1543191,Undirected
1579661,1779608,Undirected
1579661,1733203,Undirected
1579661,2000324,Undirected
1579661,1592498,Undirected
1579661,1706163,Undirected
1579661,2177114,Undirected
1579661,1384601,Undirected
1579661,2031265,Undirected
1579661,1240624,Undirected
1579661,2099749,Undirected
1873967,1174503,Undirected
1873967,1241845,Undirected
1873967,1258119,Undirected
1873967,1676672,Undirected
1873967,1659824,Undirected
1873967,1631715,Undirected
1873967,1732385,Undirected
1873967,1093702,Undirected
1873967,1697245,Undirected
1873967,2105059,Undirected
1671443,1833991,Undirected
1671443,1701666,Undirected
1671443,1327759,Undirected
1671443,1178027,Undirected
1671443,1282888,Undirected
1671443,1963826,Undirected
1671443,1997872,Undirected
1671443,1976549,Undirected
1671443,1784644,Undirected
1671443,1411408,Undirected
1671443,1229617,Undirected
1671443,1156925,Undirected
1671443,2076878,Undirected
1671443,1649297,Undirected
1671443,1121415,Undirected
1671443,1221977,Undirected
1421027,1113322,Undirected
1421027,2049261,Undirected
1421027,1569396,Undirected
1421027,1933066,Undirected
1421027,2024861,Undirected
1421027,1831481,Undirected
1421027,2158534,Undirected
1421027,1005535,Undirected
1421027,1616727,Undirected
1421027,1349457,Undirected
1421027,1791609,Undirected
1421027,1821965,Undirected
1421027,1908779,Undirected
1421027,1687670,Undirected
1421027,1807697,Undirected
1421027,2052766,Undirected
2150594,1626132,Undirected
2150594,1586397,Undirected
2150594,1648453,Undirected
2150594,1975772,Undirected
2150594,1611414,Undirected
2150594,1597007,Undirected
2150594,2170978,Undirected
2150594,1003430,Undirected
2150594,1881393,Undirected
2150594,2030865,Undirected
2150594,2185328,Undirected
2150594,1879822,Undirected
2150594,1997872,Undirected
2150594,1697464,Undirected
2150594,1377722,Undirected
2150594,2153038,Undirected
2150594,1355022,Undirected
2150594,1834174,Undirected
2150594,1013717,Undirected
2150594,1828434,Undirected
2150594,1858317,Undirected
2150594,2184876,Undirected
1890736,1879822,Undirected
1890736,1734553,Undirected
1890736,1779608,Undirected
1890736,1733203,Undirected
1890736,1898131,Undirected
1890736,2021059,Undirected
1890736,2068887,Undirected
1890736,1546931,Undirected
1890736,1087991,Undirected
1890736,1780789,Undirected
1890736,1753775,Undirected
1890736,1995184,Undirected
1890736,1735708,Undirected
1890736,1524799,Undirected
1890736,1715901,Undirected
1890736,1385524,Undirected
1445053,1487627,Undirected
1445053,1382860,Undirected
1445053,1881466,Undirected
1445053,2068887,Undirected
1445053,1650010,Undirected
1445053,1804800,Undirected
1445053,2139595,Undirected
1445053,1101420,Undirected
1445053,1230371,Undirected
1445053,1879689,Undirected
1445053,1005535,Undirected
1445053,1050563,Undirected
1445053,1163000,Undirected
1445053,1411371,Undirected
1445053,1794002,Undirected
1445053,2178853,Undirected
1445053,1491829,Undirected
1445053,1654590,Undirected
1891585,2160030,Undirected
1891585,1580494,Undirected
1891585,1693988,Undirected
1891585,2176354,Undirected
1891585,1640665,Undirected
1891585,1734553,Undirected
1891585,1392009,Undirected
1891585,1702188,Undirected
1891585,1397975,Undirected
1891585,1291399,Undirected
1891585,1564860,Undirected
1891585,1160275,Undirected
1891585,1488565,Undirected
1891585,2000324,Undirected
1891585,1868249,Undirected
1891585,1879689,Undirected
1891585,1074135,Undirected
1891585,1208525,Undirected
1313029,2081434,Undirected
1313029,1724082,Undirected
1313029,1986625,Undirected
1313029,2028792,Undirected
1313029,1293093,Undirected
1313029,1175462,Undirected
1313029,1075644,Undirected
1313029,1078718,Undirected
1313029,1193138,Undirected
1313029,1840783,Undirected
1313029,1868249,Undirected
1313029,1497891,Undirected
2060915,1135231,Undirected
2060915,1391306,Undirected
2060915,1625688,Undirected
2060915,1319832,Undirected
2060915,1040750,Undirected
2060915,1200555,Undirected
2060915,1202455,Undirected
2060915,1281713,Undirected
2060915,1193138,Undirected
2060915,1481513,Undirected
2060915,1414289,Undirected
2060915,1377722,Undirected
2060915,1737378,Undirected
2060915,1741928,Undirected
2060915,1621309,Undirected
2060915,1097912,Undirected
2060915,1530331,Undirected
2139595,1555238,Undirected
2139595,1178774,Undirected
2139595,1244243,Undirected
2139595,1217083,Undirected
2139595,1831253,Undirected
2139595,1360419,Undirected
2139595,2013164,Undirected
2139595,1578934,Undirected
2139595,2079214,Undirected
2139595,1159053,Undirected
2139595,2021059,Undirected
2139595,2032903,Undirected
2139595,1195077,Undirected
2139595,1208424,Undirected
2139595,2170423,Undirected
2139595,1140186,Undirected
2139595,1202455,Undirected
2139595,1092657,Undirected
1586397,1389612,Undirected
1586397,1569396,Undirected
1586397,1828434,Undirected
1586397,1701713,Undirected
1586397,1686241,Undirected
1586397,1744600,Undirected
1586397,2101492,Undirected
1586397,1735708,Undirected
1586397,1097912,Undirected
1586397,1582671,Undirected
1586397,1898131,Undirected
1586397,2005819,Undirected
1586397,1162867,Undirected
1586397,1319832,Undirected
1586397,1945632,Undirected
1586397,1611264,Undirected
1436288,1263917,Undirected
1436288,1717867,Undirected
1436288,1710550,Undirected
1436288,1654590,Undirected
1436288,2000324,Undirected
1436288,2031144,Undirected
1436288,1996227,Undirected
1436288,2178853,Undirected
1436288,1078999,Undirected
1436288,1592972,Undirected
1436288,1804800,Undirected
1436288,1919773,Undirected
1436288,1193723,Undirected
1436288,1995184,Undirected
1436288,2092279,Undirected
1436288,1321655,Undirected
1436288,1148138,Undirected
1075644,2088139,Undirected
1075644,1771191,Undirected
1075644,1345566,Undirected
1075644,1708594,Undirected
1075644,1447080,Undirected
1075644,2030598,Undirected
1075644,1638260,Undirected
1075644,1541739,Undirected
1075644,1220896,Undirected
1075644,1608474,Undirected
1075644,1170582,Undirected
1075644,1195428,Undirected
1075644,1471758,Undirected
1125378,1555238,Undirected
1125378,1377726,Undirected
1125378,1625688,Undirected
1125378,1718826,Undirected
1125378,1977605,Undirected
1125378,1801023,Undirected
1125378,1193723,Undirected
1125378,1453436,Undirected
1125378,1327759,Undirected
1125378,1479984,Undirected
1125378,1191722,Undirected
1125378,1193138,Undirected
1125378,1710550,Undirected
1626132,2044139,Undirected
1626132,2000324,Undirected
1626132,2017769,Undirected
1626132,1167405,Undirected
1626132,1650010,Undirected
1626132,1820520,Undirected
1626132,1232874,Undirected
1626132,1397975,Undirected
1626132,1625688,Undirected
1626132,1280137,Undirected
1626132,1471778,Undirected
1626132,1737378,Undirected
1626132,1801356,Undirected
1626132,1748575,Undirected
1626132,1156325,Undirected
1626132,2128120,Undirected
1626132,1376840,Undirected
1626132,2016056,Undirected
1155878,1544108,Undirected
1155878,1658169,Undirected
1155878,1620428,Undirected
1155878,1174923,Undirected
1155878,2125962,Undirected
1155878,2012528,Undirected
1155878,2187005,Undirected
1155878,1291285,Undirected
1155878,1175462,Undirected
1155878,1603012,Undirected
1155878,2176872,Undirected
1155878,1181500,Undirected
1102392,1327759,Undirected
1102392,1447309,Undirected
1102392,1888504,Undirected
1102392,1702188,Undirected
1102392,1472602,Undirected
1102392,1649297,Undirected
1102392,2031144,Undirected
1102392,1068855,Undirected
1102392,1780789,Undirected
1102392,1208345,Undirected
1102392,1858317,Undirected
1102392,2016056,Undirected
1102392,1232859,Undirected
1003400,2101492,Undirected
1003400,1640665,Undirected
1003400,2118121,Undirected
1003400,1316721,Undirected
1003400,1447080,Undirected
1003400,1288482,Undirected
1003400,1286996,Undirected
1003400,1149738,Undirected
1003400,1377722,Undirected
1003400,1880954,Undirected
1003400,1737656,Undirected
1003400,2173730,Undirected
1003400,1064345,Undirected
1003400,1315260,Undirected
1003400,2030105,Undirected
1003400,1148138,Undirected
1360419,1173495,Undirected
1360419,1930830,Undirected
1360419,1687024,Undirected
1360419,2013164,Undirected
1360419,1193138,Undirected
1360419,2032903,Undirected
1360419,1240624,Undirected
1360419,1534279,Undirected
1360419,1638255,Undirected
1360419,1784644,Undirected
1360419,1649297,Undirected
1360419,1008903,Undirected
1360419,1701713,Undirected
1360419,1302878,Undirected
1360419,1148483,Undirected
1360419,1737997,Undirected
1447080,1104789,Undirected
1447080,1064345,Undirected
1447080,1355995,Undirected
1447080,1685264,Undirected
1447080,1385524,Undirected
1447080,1746262,Undirected
1447080,1376840,Undirected
1447080,2054042,Undirected
1447080,1162867,Undirected
1447080,1850440,Undirected
1447080,1866678,Undirected
1009782,1631715,Undirected
1009782,1547052,Undirected
1009782,1999852,Undirected
1009782,1042425,Undirected
1009782,1371959,Undirected
1009782,2173730,Undirected
1009782,2093276,Undirected
1009782,1963826,Undirected
1009782,1755148,Undirected
1009782,1477669,Undirected
1009782,1308631,Undirected
1009782,2127503,Undirected
1009782,1173495,Undirected
1009782,1566913,Undirected
1009782,1858317,Undirected
1676672,1062368,Undirected
1676672,1149738,Undirected
1676672,1592498,Undirected
1676672,2054042,Undirected
1676672,2096524,Undirected
1676672,1043233,Undirected
1676672,1280137,Undirected
1676672,1880954,Undirected
1676672,2175553,Undirected
1676672,1493401,Undirected
1676672,1162607,Undirected
1676672,2011045,Undirected
1676672,1232748,Undirected
1676672,1008584,Undirected
1676672,2093436,Undirected
1676672,1391659,Undirected
1676672,1920196,Undirected
1676672,1834174,Undirected
1676672,1930830,Undirected
1676672,1608739,Undirected
1676672,1701804,Undirected
1676672,1566531,Undirected
2000766,1093617,Undirected
2000766,2187005,Undirected
2000766,1934334,Undirected
2000766,1317068,Undirected
2000766,1904036,Undirected
2000766,1212864,Undirected
2000766,1682816,Undirected
2000766,2026878,Undirected
2000766,1232748,Undirected
2000766,1481788,Undirected
2000766,1791626,Undirected
2000766,1392388,Undirected
2000766,1967937,Undirected
2000766,2099749,Undirected
2000766,2011368,Undirected
2000766,1108175,Undirected
2000766,1288482,Undirected
1746263,1582368,Undirected
1746263,1648677,Undirected
1746263,1497191,Undirected
1746263,1281713,Undirected
1746263,1087991,Undirected
1746263,1511687,Undirected
1746263,1471705,Undirected
1746263,1204385,Undirected
1746263,1547291,Undirected
1746263,1722405,Undirected
1746263,1804800,Undirected
1746263,1412570,Undirected
1746263,2160372,Undirected
1746263,1791609,Undirected
1746263,1795623,Undirected
1746263,2096524,Undirected
1040750,1879822,Undirected
1040750,1197704,Undirected
1040750,1748165,Undirected
1040750,2015689,Undirected
1040750,1625838,Undirected
1040750,1701713,Undirected
1040750,1847783,Undirected
1040750,1411408,Undirected
1040750,2160816,Undirected
1040750,2158370,Undirected
1040750,1219898,Undirected
1040750,1672317,Undirected
1040750,1022353,Undirected
1040750,1212864,Undirected
1040750,1209878,Undirected
1040750,2005852,Undirected
1054952,1898131,Undirected
1054952,1812792,Undirected
1054952,1771191,Undirected
1054952,1734553,Undirected
1054952,1406241,Undirected
1054952,1771996,Undirected
1054952,1904036,Undirected
1054952,1308642,Undirected
1054952,1376521,Undirected
1054952,2015689,Undirected
1054952,1687670,Undirected
1054952,1582368,Undirected
1054952,1687354,Undirected
1054952,2005852,Undirected
1054952,2068096,Undirected
2169231,1210370,Undirected
2169231,1181500,Undirected
2169231,1278254,Undirected
2169231,1825044,Undirected
2169231,1193138,Undirected
2169231,1804800,Undirected
2169231,1483111,Undirected
2169231,2118064,Undirected
2169231,1465267,Undirected
2169231,1726534,Undirected
2169231,1371959,Undirected
2169231,2187005,Undirected
2169231,1351337,Undirected
2169231,1529026,Undirected
2039082,1409260,Undirected
2039082,1754531,Undirected
2039082,1398603,Undirected
2039082,1945632,Undirected
2039082,1078044,Undirected
2039082,1488565,Undirected
2039082,2010805,Undirected
2039082,1323503,Undirected
2039082,1230371,Undirected
2039082,1823731,Undirected
2039082,1332134,Undirected
2039082,1611264,Undirected
2123100,1729215,Undirected
2123100,1945632,Undirected
2123100,1450343,Undirected
2123100,1708594,Undirected
2123100,1192042,Undirected
2123100,1534221,Undirected
2123100,1930830,Undirected
2123100,1596326,Undirected
2123100,1121415,Undirected
2123100,1682816,Undirected
2123100,2177114,Undirected
2123100,1401515,Undirected
2123100,1285829,Undirected
2123100,1363308,Undirected
2123100,1291285,Undirected
1688732,1411313,Undirected
1688732,1582671,Undirected
1688732,1239179,Undirected
1688732,1915942,Undirected
1688732,1694703,Undirected
1688732,1420952,Undirected
1688732,1997601,Undirected
1688732,2067576,Undirected
1688732,2030865,Undirected
1688732,2011368,Undirected
1688732,1693469,Undirected
1688732,1200863,Undirected
1688732,1753775,Undirected
1688732,1332134,Undirected
1688732,1364878,Undirected
1652033,1620428,Undirected
1652033,1965384,Undirected
1652033,1712216,Undirected
1652033,1097259,Undirected
1652033,2186915,Undirected
1652033,2011045,Undirected
1652033,1627979,Undirected
1652033,1219898,Undirected
1652033,1551969,Undirected
1652033,1178774,Undirected
1652033,1345566,Undirected
1652033,2125962,Undirected
2149394,2024861,Undirected
2149394,2069630,Undirected
2149394,1258119,Undirected
2149394,2145287,Undirected
2149394,1637763,Undirected
2149394,1515577,Undirected
2149394,2178853,Undirected
2149394,1213307,Undirected
2149394,2038849,Undirected
2149394,2191557,Undirected
2149394,1597007,Undirected
2149394,1573361,Undirected
2149394,2052657,Undirected
2149394,1173495,Undirected
2149394,1193138,Undirected
2149394,1667036,Undirected
2149394,1611264,Undirected
2149394,1476957,Undirected
2149394,2075823,Undirected
1771996,1659825,Undirected
1771996,1179100,Undirected
1771996,1745978,Undirected
1771996,1152532,Undirected
1771996,1003430,Undirected
1771996,1706163,Undirected
1771996,1421203,Undirected
1771996,1564860,Undirected
1771996,1366967,Undirected
1771996,1833991,Undirected
1771996,1052523,Undirected
1771996,2063006,Undirected
1771996,1099282,Undirected
1682816,1308982,Undirected
1682816,1165464,Undirected
1682816,1376521,Undirected
1682816,1217083,Undirected
1682816,1363308,Undirected
1682816,1977605,Undirected
1682816,1511687,Undirected
1682816,1533133,Undirected
1682816,1694703,Undirected
1682816,1415049,Undirected
1682816,1465267,Undirected
1682816,1237604,Undirected
1682816,2173730,Undirected
1682816,1013431,Undirected
1682816,2105059,Undirected
1682816,1015527,Undirected
1682816,1904812,Undirected
1071878,1152532,Undirected
1071878,2116289,Undirected
1071878,2114374,Undirected
1071878,1471778,Undirected
1071878,1178774,Undirected
1071878,2191988,Undirected
1071878,2030598,Undirected
1071878,1080415,Undirected
1071878,1366967,Undirected
1071878,1032975,Undirected
1071878,2053589,Undirected
1071878,1793897,Undirected
1071878,1140095,Undirected
1071878,1868753,Undirected
1071878,1122305,Undirected
